name,if,else,loop,add,sub,mul,div,and,or,not,bigger,smaller,equal,dot,long,double,int,char,unsigned,void,str,num
1cde00466127434c,22,0,5,10,0,4,0,5,6,17,0,23,59,0,0,0,10,0,0,0,0,22
1f3f4e74b96847b9,3,1,2,8,0,0,0,0,0,2,0,2,9,0,0,0,7,5,0,0,9,15
d86a49d04b234d45,4,0,1,4,16,29,5,1,0,0,2,4,15,12,0,7,2,0,0,0,63,64
d80e33d74e6e4918,2,0,5,9,6,0,0,1,0,0,4,4,15,0,0,0,7,0,0,0,6,10
7751532ec4ef48ff,4,0,3,11,0,0,0,1,0,2,0,3,21,0,0,0,7,0,0,0,11,13
0cedd658bf814ebf,1,1,3,10,4,3,0,0,0,0,0,4,6,0,0,0,6,0,0,0,10,6
167940f14fdf4d2f,2,2,2,4,4,3,3,0,0,0,2,2,4,5,0,1,7,0,0,0,25,23
75e3695d50f14545,5,0,6,20,9,0,0,0,0,1,2,7,25,0,0,0,10,0,0,0,12,15
73e84bb269834a96,3,0,2,7,1,0,0,0,0,1,4,6,9,0,0,0,4,2,0,0,0,4
51aba25500c34cd5,7,2,6,15,4,5,0,7,0,6,6,143,41,0,0,0,15,1,0,0,20,21
a171cd84ed654ab0,4,1,4,15,1,0,0,3,3,4,0,4,35,7,3,0,11,0,0,0,34,91
3a8261f300ca4f2e,5,0,2,6,10,8,5,0,0,0,2,3,22,7,0,6,2,0,0,0,60,13
19bc6cce559b4e12,2,0,4,11,7,0,0,0,0,0,0,4,11,0,0,0,8,0,0,0,10,6
53d0b972d9424673,4,0,1,5,3,4,4,2,0,0,7,46,21,4,0,11,0,0,0,0,26,52
fa8b530277f54f75,2,0,6,18,8,6,1,0,0,0,2,7,16,0,0,2,8,0,0,0,9,7
e6dd26501a98475a,5,5,1,4,9,10,7,0,0,0,1,1,27,8,0,8,2,0,0,0,70,22
5b050f566a424608,5,4,1,3,0,0,0,2,0,0,3,3,31,5,0,0,11,1,0,0,20,6
631693fb2bd3442a,3,0,9,21,8,0,0,0,0,1,2,6,34,0,0,0,4,4,0,0,2,18
60ca4944e88d4f12,4,1,2,6,1,0,0,1,0,0,0,2,19,0,0,0,10,0,0,0,11,5
935c3f412c784678,3,1,3,8,1,0,0,0,0,0,0,3,11,0,0,0,6,0,0,0,11,4
982aa1ebb37f45e2,20,0,0,18,18,2,11,2,1,1,1,0,61,7,0,0,7,0,0,0,34,114
7625f51d727b4076,5,1,5,12,2,1,0,0,0,0,2,5,21,0,0,0,12,1,0,0,10,11
4893e4481a9e4e50,1,0,1,3,0,1,0,19,0,20,0,1,26,0,0,0,5,0,0,0,4,38
081bb99d4b4b4c10,4,1,2,3,1,2,2,0,0,0,0,1,16,0,0,0,12,0,0,0,4,8
41818e3cee304301,2,1,1,6,6,7,0,2,0,0,2,7,9,1,0,0,3,3,0,0,0,10
1ebff370dd3d4b8d,4,0,3,8,2,0,0,0,0,1,2,9,20,0,0,0,8,3,0,2,0,4
36f65366a09e45ba,1,0,6,20,11,4,1,0,0,0,0,7,16,34,0,0,11,0,0,0,34,2
75d6557814d8465c,2,0,4,11,3,0,0,0,0,1,0,4,10,0,0,0,5,1,0,0,0,4
76d761ce7c4445d6,2,0,2,4,0,0,0,0,0,0,4,6,12,0,0,0,7,0,0,0,1,4
093eba95f94743d1,1,0,3,6,2,0,2,0,0,0,0,3,11,0,0,0,7,0,0,0,6,16
16aaf3036b2c4dcd,0,0,3,8,3,0,1,0,0,0,4,9,9,0,0,0,4,0,0,0,0,4
486ec69363da4144,5,1,4,11,11,0,0,2,0,0,10,7,35,0,0,0,13,2,0,0,0,9
abb66f4495ff41d6,0,0,2,2,2,0,0,0,0,1,1,0,5,0,0,0,2,2,0,0,8,7
f54593c41f184862,1,0,2,6,1,0,0,2,0,4,0,0,9,0,0,0,3,2,0,0,6,4
05f814f0c1004f85,1,0,4,9,3,0,0,0,0,0,6,10,11,0,0,0,7,0,0,0,0,1
392880ba66224c79,4,2,3,10,1,19,0,3,0,3,4,3,18,0,0,0,1,6,0,0,7,8
1f96aa1bbbc14413,1,0,1,5,1,4,0,5,1,1,0,2,16,0,0,0,9,0,0,0,14,22
40194c5d9e9c46d4,5,0,5,15,0,0,0,11,11,7,5,28,55,0,0,0,3,0,0,0,0,61
69a82e62db5b4cfe,5,0,2,6,2,0,0,2,0,0,4,6,13,0,0,0,1,2,0,0,11,8
e1d26038eba1465d,13,13,0,29,0,15,0,2,1,1,0,0,45,0,0,0,5,0,0,0,8,81
df722369c5da4042,0,0,2,0,8,5,0,0,0,2,8,0,9,0,0,0,0,1,0,0,5,3
345f67ff2bc942fc,4,0,2,5,0,0,0,0,0,2,0,2,10,0,0,0,6,0,0,0,11,4
87afdd0b1a724bd5,0,0,2,5,0,0,0,0,0,0,0,1,10,0,0,0,3,5,0,0,14,0
b9b3b80bc3314b95,1,1,7,15,1,1,0,0,0,1,12,15,10,0,0,0,11,0,0,0,0,18
366209787b5a4113,2,0,10,27,7,0,0,0,2,2,6,14,20,0,0,0,15,0,0,0,0,6
9f2e6eed8e794cb0,5,2,3,9,12,1,2,3,1,0,6,5,19,0,0,0,12,6,0,0,15,29
6835e98605a64fb4,1,1,3,7,1,3,0,0,1,0,0,3,18,0,0,0,8,0,0,0,6,2
86e4721fef5b4755,2,1,3,7,5,0,0,0,0,0,2,2,13,0,0,0,9,6,0,0,2,20
d7190025b2fb4280,3,0,0,0,0,0,2,0,0,0,1,1,4,0,0,0,8,0,0,0,6,2
4c3396b5aede46e0,5,0,6,14,1,0,0,0,0,0,1,6,21,0,0,0,7,0,0,0,6,18
e8b41e8132de494d,4,2,2,5,2,0,0,1,0,2,0,2,16,0,0,0,5,2,0,0,4,3
f0d9eeb1d9da470b,4,1,6,17,5,0,0,0,0,0,3,18,22,2,0,0,7,2,0,0,2,13
9582efad321d4a5c,3,3,3,8,2,0,0,1,1,1,9,20,22,0,0,0,10,0,0,0,10,39
ac3e0e5c8adc4589,1,0,7,17,1,0,0,0,0,0,7,17,12,0,0,0,6,0,0,0,0,7
c9ac186cfd1c4ac8,2,1,1,1,1,1,2,2,2,3,1,0,13,0,0,0,2,0,0,0,4,14
96163d2f99ce4e1f,4,0,6,14,0,1,0,0,0,0,1,5,17,7,0,0,8,5,0,0,15,7
b36d84a4fb694169,2,1,9,19,0,1,0,1,0,1,12,19,25,0,0,0,11,0,0,0,0,18
dd80374f6d394f58,6,2,3,15,7,0,4,0,0,2,5,3,20,0,0,0,5,0,0,0,0,12
e443326d2fe04476,3,1,3,6,1,0,0,1,0,0,6,8,14,0,0,0,7,0,0,0,8,0
1a8fa76317fc4ecd,1,0,5,11,4,3,0,0,3,0,8,8,17,0,0,0,7,0,0,0,0,9
ee22da18013e411a,2,0,4,8,5,1,0,0,0,1,0,8,13,1,0,0,5,2,0,1,0,7
99837cb31ab34a79,5,0,3,13,4,6,0,1,0,0,4,12,17,0,0,0,6,0,0,0,0,60
abc0efb1169a4115,0,0,1,11,3,7,0,0,0,0,0,3,4,1,0,0,1,2,0,0,0,9
d159645afe8e4b23,3,0,4,8,0,0,0,1,0,2,2,4,10,0,0,0,8,0,0,0,8,4
a1f7f9f9f1fa4c3f,0,0,3,8,3,1,2,0,0,0,0,3,12,1,0,4,4,0,0,0,12,5
b4bfe0e108984a33,2,0,9,21,3,0,0,0,0,0,0,11,20,0,0,0,27,0,0,4,12,9
cc42c5b0f1bd4452,7,2,1,3,0,0,0,3,4,2,6,8,14,0,0,0,2,2,0,0,3,30
fc456b4a23ea4479,3,0,6,11,7,0,0,2,5,1,3,38,44,0,0,0,6,1,0,0,4,61
d90c1f2f7b03436f,2,0,2,6,2,0,1,0,1,2,0,2,8,0,0,0,6,0,0,0,6,0
b1a03bf663be4f6c,3,2,2,10,1,1,0,2,2,2,1,2,25,7,1,0,10,1,0,0,34,56
aeebc1dd003540c7,2,2,1,5,0,0,0,2,0,1,4,15,10,0,0,0,5,1,0,0,0,6
b23d3b5e19824c2b,4,4,2,6,0,0,0,2,0,0,2,8,11,0,0,0,3,2,0,0,3,16
e438dfaae2124a89,3,3,1,5,1,0,0,1,0,1,0,1,29,0,0,0,11,0,0,0,8,45
7e8bcae912f548f8,1,1,5,9,7,0,0,2,0,0,2,6,7,0,0,0,6,0,0,0,10,6
ec046c214ec64859,1,0,3,6,1,0,0,1,0,1,0,3,7,0,0,0,6,0,0,0,11,4
f2ff3ae4b3364c29,1,0,1,2,0,0,0,0,0,1,6,7,6,0,0,0,6,0,0,0,0,6
8aefaa31a8574dcf,3,2,7,22,13,1,0,2,0,0,8,26,13,0,0,0,8,0,0,0,0,6
b044376b173d4add,1,0,4,10,1,0,0,1,0,1,0,4,12,0,0,0,5,0,0,0,9,3
2abb4d4e09a4473d,32,1,0,28,5,1,3,1,1,1,0,0,92,7,0,0,5,0,0,0,34,79
1337bdcc1ae642c9,3,1,4,7,9,0,0,2,0,1,2,3,18,0,0,0,4,4,0,0,7,13
4ea106608e40483b,5,0,2,5,0,0,0,5,5,4,5,6,22,0,0,0,3,1,0,0,21,2
9e8bfdd310164270,3,0,1,5,5,2,0,5,0,0,0,2,21,0,0,0,10,0,0,0,14,12
cbbe59515a724662,2,0,5,18,4,0,0,2,0,0,6,13,30,0,0,0,8,1,0,0,3,16
6a1b0cebad234118,2,1,2,7,1,0,0,1,0,0,3,13,12,0,0,0,3,2,0,0,7,4
a3838e0e5ee840e1,2,0,5,12,2,0,0,0,0,0,1,5,21,0,0,0,11,0,0,0,9,7
9e125ad53ded4e90,4,0,3,12,1,0,1,0,1,0,0,3,20,0,0,0,6,0,0,0,11,10
a74c42adde1f4d6e,3,2,4,13,0,11,0,2,0,0,3,5,6,0,0,0,4,0,0,0,33,26
eaab48268ca847da,4,0,2,8,3,4,4,2,0,0,3,5,14,4,0,4,8,0,0,0,50,37
2ff0b453acb14864,2,1,0,4,0,0,0,0,0,2,4,6,4,0,0,0,5,0,0,1,0,0
aadcbc16b6ea4568,0,0,2,6,0,0,1,0,0,0,0,2,13,1,0,4,4,0,0,0,9,9
9fe0814d22774b78,5,2,5,21,2,2,0,10,0,10,3,7,40,0,0,0,8,1,0,0,4,47
fbce1860393e4eeb,1,0,6,24,12,6,3,0,0,0,8,33,38,1,0,5,14,0,0,0,14,22
ab9d2c8dc36141ed,6,2,4,20,3,0,0,4,4,4,2,4,35,0,0,0,13,0,0,0,14,66
9c435e8f55fd4d20,2,0,5,8,3,0,0,1,0,0,3,5,10,6,0,0,5,1,0,0,8,7
0e545b4ca5754877,8,6,1,3,3,0,0,5,3,3,4,4,46,0,0,0,8,0,0,0,25,85
0ee671639f41414a,0,0,4,12,4,8,0,0,0,0,7,9,7,0,0,0,4,0,0,0,0,3
d927572901c84b5e,8,6,2,4,5,0,0,0,0,0,0,2,19,0,0,0,4,1,0,0,20,7
5f77976bff4c4753,5,0,3,7,1,0,1,0,0,0,0,3,19,0,0,0,6,0,0,0,6,7
64e50f028fb44a27,2,0,4,10,1,0,0,0,0,0,0,4,12,0,0,0,7,0,0,0,8,10
3af786f1cbfe43a6,1,0,5,12,3,5,1,0,0,0,0,6,13,0,0,0,11,0,0,0,4,9
4c6531c0ecc74433,3,0,9,29,21,16,4,0,0,0,0,10,23,40,0,3,8,0,0,0,35,27
b280f088d8724213,3,3,2,10,7,0,0,2,2,2,0,2,26,7,0,0,8,1,0,0,38,90
6a06b7aec5cc4903,5,2,2,7,2,0,0,3,2,0,3,13,14,0,0,0,3,1,0,0,0,12
fd50ec662eda4f9e,4,0,5,12,0,0,0,0,0,1,3,22,19,0,0,0,8,0,0,0,8,7
fb2bc204e2da4b40,0,0,4,10,2,1,2,0,0,0,0,4,16,1,0,5,4,0,0,0,12,10
664a5d75331745d5,2,0,4,11,2,0,1,0,0,1,0,4,12,0,0,0,6,1,0,0,4,8
a5e4d1ae8d6647ae,0,0,2,3,0,0,3,0,0,1,2,3,8,0,0,0,4,0,0,0,0,15
b62dd8b447bb4fdb,1,1,5,36,8,3,0,0,0,0,4,13,19,0,0,0,10,0,0,1,0,14
bc5dbf16ddfc4003,2,2,3,9,2,0,1,0,0,0,0,3,10,1,0,2,8,0,0,0,9,7
91d156152dce4c9b,5,2,2,7,2,0,0,1,0,2,0,1,21,0,0,0,10,0,0,0,16,10
da503ab70cd749d6,3,0,4,11,3,0,0,0,0,1,1,4,12,0,0,0,8,0,0,0,9,4
ce5af80273f547c9,0,0,11,76,14,10,0,0,0,0,0,11,23,0,0,0,7,1,0,0,8,60
e25ba50f5e27415b,1,0,3,10,0,0,0,0,0,3,0,1,6,0,0,0,3,2,0,0,9,15
df5a10ac6ab343ec,7,0,9,24,5,0,0,0,0,0,6,13,39,4,0,0,6,1,0,0,7,12
bfff2409885949e4,5,2,7,19,5,0,1,0,0,0,3,7,28,1,0,0,7,0,0,0,9,12
45fddfac99c7443b,1,0,4,7,0,0,0,0,0,3,1,1,10,0,0,0,5,3,0,0,10,6
7846155535134cae,4,1,5,17,4,13,0,0,0,1,1,6,23,0,0,0,8,0,0,0,12,11
677c895cafce42c0,2,0,7,13,14,0,0,1,0,0,10,20,18,0,0,0,6,0,0,0,0,8
e995eab564f64ecd,2,0,4,13,4,1,2,0,0,1,2,8,12,0,0,0,4,2,0,1,0,7
6e6368d66f504b2c,10,0,4,12,0,0,0,1,0,0,4,8,19,0,0,0,18,0,0,0,16,12
d23dc5a2e8654445,4,0,7,22,16,6,0,1,0,0,2,6,29,0,0,0,9,0,0,0,14,10
e8a765cb0cd64d93,2,2,1,2,3,2,2,0,0,0,2,1,6,4,0,2,7,0,0,0,25,14
7e51656bac7a475c,0,0,4,10,2,1,2,0,0,0,0,4,12,1,0,5,4,0,0,0,11,8
4cc74f9024d54fa2,8,0,16,31,26,0,2,0,0,2,12,64,23,0,0,0,6,0,0,0,0,14
3a610fe9ce2346bd,4,0,10,40,3,27,0,0,0,0,3,10,28,5,0,0,5,5,0,0,12,24
62a969a9ea5e4f78,8,2,8,34,21,1,0,0,0,0,6,8,27,0,0,0,22,0,0,0,8,11
5c6cbb8e358848a8,3,0,8,19,7,0,0,2,0,0,3,10,22,0,14,0,0,0,0,1,15,17
53a26222facd48b8,3,2,2,4,1,0,1,1,0,0,0,2,16,0,0,0,9,0,0,0,6,5
3151f6528ae64665,0,0,9,19,0,1,0,0,0,0,0,9,13,0,0,0,9,0,0,0,16,18
1352d775ddde41d4,2,1,7,16,3,0,0,0,0,0,3,6,17,7,0,0,11,1,0,0,10,13
768a1dec419f4970,2,0,14,27,6,0,0,0,0,0,5,19,26,0,0,0,20,0,0,3,0,27
020b13ac77a1402a,2,0,12,25,4,0,0,2,0,0,6,18,27,0,0,0,17,0,0,0,0,6
8ec90df531594d80,1,1,0,3,5,10,5,0,0,0,1,0,2,3,0,0,0,0,0,0,26,28
3ecfa800caf14a71,4,1,6,11,16,0,0,1,0,1,5,3,29,0,0,0,12,2,0,0,2,7
196dcf8bbaf2494c,2,0,3,9,3,0,0,0,0,0,2,11,12,2,0,0,7,2,0,0,4,8
1da121b03f5a431a,3,3,4,10,3,0,0,0,0,0,0,4,16,0,0,0,6,1,0,0,8,9
0a2ee2447f0949ba,1,1,2,6,0,0,0,1,1,1,0,2,33,0,0,0,6,0,0,0,10,105
1bc13896a2a8449c,3,1,5,12,2,0,0,0,0,0,2,12,15,0,0,0,7,0,0,0,0,11
981d4c97434d4d4e,3,0,4,10,0,0,0,0,0,0,4,12,11,2,0,0,7,0,0,0,0,16
3d82125b6aaf4fa9,9,0,4,8,4,0,0,4,5,9,0,22,56,0,0,0,5,0,0,0,0,15
493f1662cda94462,5,3,1,10,0,0,0,1,0,2,0,1,16,0,0,0,4,1,0,0,10,4
ff2626bba7ba4939,3,0,6,8,15,0,0,0,0,1,5,6,22,2,0,0,4,2,0,0,0,33
fca732feb43d4c57,3,0,4,13,3,0,0,0,0,2,5,8,11,0,0,0,10,0,0,0,1,1
5a2ad8ba283f4b46,3,0,18,40,34,0,0,0,0,8,7,43,46,0,0,0,8,0,0,0,0,6
984df984cd044393,5,3,6,21,4,0,0,0,0,0,1,7,20,0,0,0,7,3,0,0,10,14
af0ccacebab741c1,7,7,0,0,0,0,0,5,0,0,0,0,27,0,0,0,4,0,0,0,11,17
72d33c0ad35b4266,2,0,3,8,0,3,0,0,0,0,0,3,10,0,0,0,7,0,0,0,8,0
c8d498f0c6ae4a96,3,1,3,8,0,0,0,0,0,0,0,3,13,0,0,0,7,2,0,0,6,8
effcf0fa2d61415c,0,0,2,0,10,5,0,0,0,2,10,0,12,12,0,0,2,6,0,2,29,11
7af426554b6c401d,0,0,3,9,4,0,2,2,0,2,2,0,14,0,0,0,5,0,0,0,6,6
4c01da12fc2a4890,5,1,3,14,1,5,0,1,0,0,10,8,27,0,0,0,10,0,0,0,8,14
f298516ed7f94b19,1,1,0,3,5,8,2,0,0,0,0,1,3,2,0,0,0,0,0,0,26,15
c96dc51facd640af,4,1,5,19,7,0,0,0,0,0,3,5,18,0,0,0,9,0,0,0,12,8
bd2d3a5e46ee420b,1,0,2,4,2,1,1,0,0,0,4,5,6,0,0,0,5,0,0,1,0,1
eed44773fc3047fe,1,1,2,3,24,9,0,0,0,1,24,1,17,0,0,0,3,5,0,0,41,8
68e8dfd16112485d,4,0,4,8,0,0,0,0,0,0,0,4,17,0,0,0,4,2,0,0,12,16
4e7537e173a44849,6,0,1,8,0,0,0,4,0,0,8,1,16,16,0,0,9,3,0,0,22,40
c873555f055b4ab4,4,3,2,4,1,0,2,0,0,0,4,6,17,0,0,0,10,0,0,0,0,9
44ea843223cd4f19,1,0,6,12,2,0,0,2,0,3,0,10,24,2,0,0,3,4,0,0,0,26
31df792a9dd84306,6,6,3,8,0,0,0,1,1,1,9,12,18,0,0,0,17,0,0,0,5,60
3b04e5c6dcf247b4,2,0,4,9,2,0,0,0,0,1,0,4,8,0,0,0,4,0,0,0,9,3
c4c387fad0124b82,7,1,3,13,0,0,0,0,0,2,0,3,27,0,0,0,8,4,0,0,2,12
fa08c8fd4b0049d8,3,0,3,6,1,0,1,1,0,0,0,3,16,0,0,0,6,0,0,0,6,3
e60a8626900b40ce,2,0,3,15,3,6,0,0,0,0,0,3,13,0,0,0,8,0,0,0,9,0
4ce78bf37e7d43e0,12,2,1,47,167,210,46,10,0,0,20,3,72,0,0,0,17,0,0,0,4,1523
ec24b5cc058c40ac,1,0,1,2,3,0,0,1,0,0,2,9,6,2,0,0,2,4,0,2,7,8
d1222ee5c8a54963,0,0,2,4,0,0,0,0,0,1,0,1,5,0,0,0,4,0,0,0,10,1
c282b0dc1c084f6f,7,7,0,0,0,0,0,5,0,0,0,0,30,0,0,0,7,0,0,0,27,6
fa7f676aaef74d0f,3,1,3,7,0,0,0,5,5,3,9,19,20,1,0,0,3,1,0,0,17,7
343fa8bbd1234a79,4,0,5,11,15,0,0,0,0,0,1,7,18,0,0,0,13,0,0,0,12,16
b2dc9fb0c3bf472a,3,0,5,11,0,0,0,0,0,0,1,6,14,0,0,0,12,0,0,0,14,4
2b76bcc6e3cd4d91,2,2,2,4,2,0,2,0,0,0,8,14,4,2,0,0,2,0,0,0,15,17
2527490f626048b1,7,2,9,32,5,0,0,0,0,0,3,10,26,0,0,0,8,5,0,0,10,24
0553356fdf224c4d,0,0,3,10,4,5,2,0,0,0,6,2,8,3,0,3,4,0,0,0,5,10
92433b7dfa1d44ca,4,0,7,20,3,0,0,1,0,1,2,6,28,0,0,0,10,3,0,0,10,14
b30e26982ae04999,3,0,3,12,3,0,0,2,1,0,5,11,26,0,0,0,5,0,0,0,0,23
c478bc5457a5423d,1,0,5,12,1,0,0,0,0,0,6,13,7,0,0,0,8,0,0,0,0,6
c7cdf92a3153496b,2,0,3,6,3,0,0,1,0,0,5,9,16,0,0,0,6,0,0,0,0,4
85bc675e0e1b400c,3,2,4,13,8,0,0,0,0,0,0,4,12,0,0,0,6,0,0,0,10,0
9e5d060ec54d46c6,0,0,7,28,6,1,0,0,0,0,4,15,18,0,0,0,6,0,0,0,0,15
655a12de809b41ea,3,0,4,11,2,0,0,0,0,0,3,4,9,0,0,0,5,0,0,0,6,4
d2a7f0b91e5b4e58,3,2,3,6,0,0,0,6,5,3,5,8,25,0,0,0,4,1,0,0,19,7
d6c0395d17bf4d96,4,0,7,16,0,0,0,0,0,0,1,8,20,0,0,0,6,0,0,0,16,9
98e6b3185a1345dc,3,1,1,2,6,0,0,2,0,0,3,3,7,0,0,0,3,1,0,0,2,6
700d5166be4c4cb8,8,0,1,3,9,2,3,1,0,0,1,1,24,0,0,0,14,0,0,0,6,4
c37c80b8a22846cf,4,1,1,2,0,1,0,0,0,0,3,2,9,0,0,0,8,1,0,0,12,1
f9f2f02d54864e1e,4,1,3,8,1,0,0,0,0,0,3,3,9,0,0,0,13,0,0,1,6,6
31c2cbe8e471442c,0,0,3,4,3,1,0,0,0,1,1,7,7,1,0,0,2,2,0,0,0,10
286e2a0da813400c,2,1,4,9,6,0,0,2,0,0,0,6,11,0,0,0,6,0,0,0,10,6
fc20eff8139c43ed,6,6,2,14,0,1,0,6,9,2,0,2,54,7,0,0,7,1,0,0,34,51
ff6a5fe30d8e4ed1,1,1,3,11,0,0,0,0,0,0,4,12,8,0,0,0,6,1,0,0,0,8
62187e9ad6c14ae1,1,0,4,9,3,0,0,1,0,0,7,10,9,0,0,0,6,0,0,0,0,6
a920b98b5a854b29,0,0,3,8,0,0,3,0,0,0,1,2,11,0,0,0,5,0,0,0,4,9
c6b36e5345a74a7e,4,2,11,53,12,2,0,0,0,2,0,11,41,0,0,0,7,0,0,0,12,22
dd385fe0007b40c9,2,2,2,7,0,0,0,0,0,0,0,3,11,0,0,0,4,1,0,0,10,9
08d7c22ebb0243a2,1,0,2,8,0,0,0,2,1,1,1,2,12,0,0,0,9,0,0,0,8,35
106bad276ee149a0,0,0,6,12,4,0,0,2,0,0,2,6,17,0,0,0,7,0,0,0,10,7
88216ed7ee0f4590,4,0,2,7,1,0,0,1,0,2,1,1,15,0,0,0,2,2,0,0,11,4
eb20272455c84d04,3,1,2,3,0,1,1,0,0,1,0,1,11,0,0,0,5,0,0,0,4,6
784ce7cf7d404158,0,0,4,8,0,0,0,0,0,0,0,4,9,0,0,0,4,1,0,0,14,7
0dc8a125de1f4acf,4,3,0,8,3,1,0,1,2,1,6,8,26,0,0,0,6,0,0,0,0,31
90e4124bf163440e,5,2,3,4,6,0,4,1,1,0,10,4,29,0,0,0,15,0,0,0,0,8
a548a1fe28264256,4,0,4,9,1,0,1,0,0,0,2,16,22,0,0,0,7,0,0,0,2,7
6f42fb778c974935,2,0,1,5,0,0,0,3,0,1,2,2,1,0,0,0,1,1,0,0,2,10
8fb629a6848e4acf,8,0,0,0,0,1,0,11,0,12,0,0,26,0,0,0,2,1,0,0,3,36
dc924d7d6ab74182,4,1,4,8,0,0,0,0,0,0,1,5,18,6,0,0,11,0,0,0,12,19
9927cf25df75471c,4,2,2,6,0,4,0,0,9,1,0,1,40,0,0,0,5,4,0,0,2,16
953b32b6e48e4a58,5,2,3,5,4,0,1,1,0,0,2,3,19,0,0,0,5,0,0,0,6,5
be5cb6b5ec0e49a4,4,1,7,18,0,0,0,0,0,0,3,24,24,0,0,0,7,0,0,0,8,13
aead336fe0304e1d,1,0,6,24,10,3,0,0,0,0,11,40,26,0,0,2,10,0,0,0,10,16
59b094c8cda54c58,1,1,3,6,7,0,2,0,0,1,0,3,9,0,0,0,6,0,0,0,8,6
afbd8f35ac444796,1,0,2,2,4,0,0,0,0,2,25,24,5,20,0,0,2,4,0,0,2,13
7bf3e019156c4f52,1,1,2,8,4,9,0,0,0,1,1,0,14,0,0,0,1,6,0,0,2,10
344a4aacda734eaf,3,2,2,7,2,0,0,1,1,2,1,2,15,0,0,0,14,0,0,0,13,35
8db53348dab84f85,4,3,2,18,6,9,0,1,0,2,4,24,9,0,0,0,4,1,0,0,0,11
6f395ec0c2254c52,2,1,5,10,11,0,1,0,0,0,7,5,21,0,0,0,14,2,0,2,0,21
45827e096d084b8f,4,4,3,7,6,1,1,0,0,0,8,7,10,0,0,0,4,2,0,0,0,20
60f576a404e84886,3,0,5,6,13,0,0,0,1,0,9,9,21,0,0,0,8,3,0,0,7,15
0b143552deb34eca,4,1,5,11,6,0,0,2,0,2,2,5,22,0,0,3,8,0,0,0,15,15
0151bc711867418a,3,2,2,10,1,4,0,2,0,0,6,9,17,0,0,0,8,0,0,0,8,10
2be79cc9292141d9,7,3,5,6,5,0,0,5,5,0,5,8,33,0,0,0,5,2,0,0,189,14
9c07201830ec49c9,0,0,2,4,0,0,0,0,0,1,0,1,7,0,0,0,3,2,0,0,10,4
bdaa39aa9fdf4d02,2,1,1,6,0,12,0,5,1,1,4,4,2,0,0,0,3,2,0,0,4,18
e8d325e111524cf6,3,0,10,14,18,0,0,0,0,0,9,12,28,0,0,0,10,2,0,0,1,21
967f59cd1a764bcd,1,0,2,5,4,3,0,0,0,0,6,9,5,0,0,0,3,0,0,0,0,4
ab64073beea04f7a,1,1,7,27,8,1,0,0,0,0,5,15,19,0,0,0,9,0,0,1,0,25
f994cfd357324af7,9,1,6,27,0,10,0,2,0,0,1,6,41,0,0,0,17,0,0,0,11,34
5ae64fb3f5324032,1,0,9,16,19,0,0,0,0,0,4,6,25,0,0,0,7,2,0,0,8,49
82d60abbe56441a2,1,1,2,7,2,0,0,1,1,1,0,2,13,0,0,0,7,0,0,0,8,59
d64139d489e048a6,6,2,4,14,2,0,4,0,0,0,0,4,28,0,0,0,9,0,0,0,6,14
8283a84c91504706,4,0,6,15,0,0,0,1,0,0,1,7,20,0,0,0,10,0,0,0,14,2
406f9bcd77b64ded,10,7,11,33,15,0,0,0,0,3,3,14,37,0,0,0,21,0,0,0,10,35
162359013c0947b3,4,0,5,13,3,0,1,0,0,0,1,7,24,0,0,0,9,0,0,0,9,10
31065b9d297448b9,3,1,15,35,18,0,0,0,0,0,4,21,43,0,0,0,14,0,0,4,0,16
a1b1efdb8a504c51,7,5,1,7,0,0,0,6,0,0,17,25,9,0,0,0,5,0,0,0,18,18
73fbef8d159240a6,4,0,11,35,21,15,3,0,0,0,0,14,25,9,0,3,9,0,0,0,31,53
cc4c267df15b4e3b,0,0,2,7,0,0,0,0,0,2,0,0,11,0,0,0,6,3,0,0,2,8
6ac9ec83a54c46aa,8,3,5,12,3,0,2,0,0,1,1,5,32,0,0,0,12,0,0,0,11,13
c8fd5694cb1f488d,2,1,2,7,29,0,0,0,0,0,1,3,8,0,0,0,5,2,0,0,8,14
956eaf120a674955,5,1,4,14,3,0,1,2,0,0,4,5,17,0,0,0,5,0,0,0,9,3
e105a9968fad402d,4,0,4,7,1,0,1,2,0,2,2,16,29,0,0,0,10,0,0,0,2,5
963e3a2c2b954d47,4,1,7,19,2,5,0,2,0,0,3,8,23,0,0,0,25,0,0,0,9,9
be0d951f9c784d02,6,0,2,10,0,0,0,4,0,0,7,3,18,16,0,0,9,3,0,0,24,39
5941f79dc0b8429b,4,1,6,13,1,0,0,0,0,1,0,4,21,8,0,0,13,0,0,0,6,11
9a87b5b534af4293,2,2,1,5,7,12,5,0,0,0,1,1,20,7,0,8,3,1,0,0,70,14
b7fe4b9956754207,2,0,4,12,1,4,2,0,0,0,0,2,15,1,0,11,5,0,0,0,12,6
69b75603e11a483c,2,0,4,14,0,0,2,0,0,3,0,2,17,0,0,0,9,0,0,0,6,8
543a08483a194576,2,0,7,15,3,0,0,0,0,1,0,11,18,1,0,0,7,4,0,1,0,19
4770a7ca1cbc4486,3,2,1,3,0,0,0,0,0,0,3,1,17,15,0,0,12,0,0,0,20,6
3fb1cb9f264541c9,8,2,3,11,4,0,0,5,0,4,6,6,30,0,0,0,4,0,0,0,3,28
